epoch,selected_clients,accuracy,loss,run_time
143,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",73.5,0.844937515258789,3534.3672692775726
144,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",73.22,0.8438012480735779,3559.3909895420074
145,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",73.44,0.8312950241565704,3583.2423689365387
146,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",73.54,0.8660337120294571,3608.4943630695343
147,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",73.37,0.8454282474517822,3633.7249348163605
148,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",72.91,0.8445811259746552,3660.238927125931
149,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.16,0.8609780552983284,3685.2913608551025
150,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",72.98,0.8587159031629562,3710.5427372455597
151,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",73.07,0.872211697101593,3734.604150533676
152,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",73.08,0.86273232370615,3758.7866089344025
153,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",73.18,0.8727450615167618,3782.756044626236
154,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",73.49,0.8626174414157868,3808.590000152588
155,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",73.19,0.8514293038845062,3833.4152047634125
156,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",73.32,0.8416173392534256,3858.0829408168793
157,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",73.44,0.8627661395072938,3882.6511211395264
158,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",73.54,0.8427067267894744,3907.510964870453
159,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",73.53,0.8603631228208541,3931.835537672043
160,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",73.07,0.862111261188984,3956.7921504974365
161,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",73.55,0.8604298233985901,3981.5200169086456
162,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",73.48,0.8563879823684692,4006.6949739456177
163,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",73.77,0.8457721304893494,4030.967874765396
164,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.83,0.829464340209961,4055.8500158786774
165,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",73.38,0.8363364881277084,4080.203004360199
166,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",73.75,0.8643581825494766,4104.619349956512
167,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",73.34,0.8789555513858796,4129.067227125168
168,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",74.3,0.8383605402708053,4154.033424139023
169,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.32,0.8320986980199814,4179.190910816193
170,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",73.98,0.8465099167823792,4204.149230957031
171,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.03,0.8450181144475937,4227.9366800785065
172,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.85,0.8439387845993042,4253.263231039047
173,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",73.7,0.8473682105541229,4278.070436000824
174,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",73.59,0.8552030628919601,4301.286778688431
175,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",73.71,0.8453669413924217,4316.27553319931
176,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.01,0.8520395171642303,4332.4264087677
177,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",74.44,0.8406566375494003,4348.36509680748
178,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",73.78,0.8581798529624939,4364.680605888367
179,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.07,0.8173872411251069,4381.008594036102
180,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.01,0.8611687871813775,4404.617089986801
181,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.14,0.8473104608058929,4421.531704902649
182,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.44,0.8561523914337158,4437.844694852829
183,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",73.8,0.8529701375961304,4454.1872498989105
184,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.28,0.8461610555648804,4470.723996400833
185,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.08,0.8364686506986618,4486.874780893326
186,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.24,0.8550996628403663,4503.825753927231
187,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.26,0.8425853678584099,4520.503305196762
188,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",74.49,0.8397599244117737,4536.857429027557
189,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.49,0.8275234985351563,4553.042144775391
190,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.37,0.8501723924279213,4569.6359124183655
191,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",73.9,0.8625639772415161,4585.217432975769
192,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.16,0.8562960341572762,4601.842719078064
193,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.25,0.8367160934209824,4617.760837554932
194,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.46,0.8348446729779243,4633.8651423454285
195,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",74.44,0.8292325538396835,4649.93692278862
196,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.17,0.8299019581079483,4665.540528535843
197,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",74.34,0.8437286895513535,4682.08240032196
198,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.31,0.8467725974321365,4698.474339723587
199,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",74.47,0.858232878446579,4714.6216106414795
200,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",74.82,0.8416116833686829,4731.3648591041565
201,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",74.62,0.8434821185469628,4748.102814435959
202,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",74.16,0.84192796677351,4764.611017942429
203,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",74.17,0.8515930044651031,4780.6017870903015
204,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",74.32,0.8602810275554656,4796.9839823246
205,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",74.8,0.8445987564325332,4813.529861211777
206,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",74.72,0.8346956679224968,4829.813219070435
207,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",75.32,0.8371009540557861,4845.725871562958
