Epoch,Group_ID,Selected_Clients,Accuracy,Loss,Run_Time
1568,3,"[45, 8, 3, 17, 65, 47, 74, 28, 20, 54]",55.989583333333336,1.3937556269841316,12412.206937551498
1569,1,"[26, 31, 4, 56, 5, 44, 15, 14, 66, 71]",52.61418269230769,1.546556258812929,12420.096970796585
1570,2,"[64, 82, 0, 95, 78, 59, 60, 19, 36, 24]",58.91426282051282,1.2607561602042272,12427.691257715225
1571,0,"[50, 42, 1, 72, 55, 83, 34, 29, 11, 98]",51.041666666666664,1.5826603311758776,12435.775027990341
1572,3,"[38, 74, 3, 54, 81, 8, 30, 91, 28, 93]",53.986378205128204,1.373286505540212,12443.501341581345
1573,1,"[5, 21, 4, 44, 56, 79, 31, 15, 90, 14]",52.32371794871795,1.5492065808711908,12451.12389922142
1574,2,"[95, 63, 0, 78, 39, 36, 85, 18, 97, 59]",55.23838141025641,1.4713745621534495,12459.028614521027
1575,0,"[52, 10, 1, 68, 55, 32, 50, 77, 29, 11]",54.71754807692308,1.4729475577672322,12466.880162239075
1576,3,"[91, 17, 3, 96, 48, 9, 28, 54, 65, 38]",51.32211538461539,1.5466856100620368,12474.465611457825
1577,1,"[31, 5, 4, 79, 99, 56, 15, 49, 44, 37]",52.443910256410255,1.5233647976166163,12481.973830461502
1578,2,"[97, 19, 0, 63, 39, 78, 64, 89, 36, 18]",49.02844551282051,1.7374006005433889,12489.63390493393
1579,0,"[52, 98, 1, 10, 69, 6, 11, 32, 33, 29]",57.09134615384615,1.3145645000995734,12497.46312046051
1580,3,"[54, 28, 3, 9, 30, 8, 87, 91, 38, 20]",52.95472756410256,1.414221676496359,12505.344191074371
1581,4,"[25, 67, 2, 70, 7, 12, 73, 43, 75, 76]",52.95472756410256,1.414221676496359,12513.321237802505
1582,1,"[71, 15, 4, 79, 99, 40, 37, 21, 44, 14]",52.39383012820513,1.5890304018289616,12520.842291355133
1583,0,"[98, 42, 1, 58, 32, 52, 10, 11, 68, 34]",56.21995192307692,1.3651493711349292,12529.32093834877
1584,2,"[0, 16, 18, 19, 95, 82, 85, 84, 89, 36]",53.75600961538461,1.4338438296929383,12537.010987997055
1585,3,"[65, 30, 3, 27, 45, 81, 87, 93, 9, 20]",52.07331730769231,1.4493581622074811,12544.778891086578
1586,1,"[21, 13, 4, 14, 15, 31, 57, 90, 79, 5]",55.368589743589745,1.3869840304056804,12552.957100391388
1587,0,"[50, 29, 1, 83, 10, 69, 98, 68, 77, 32]",58.493589743589745,1.2758196745163355,12560.832048654556
1588,2,"[24, 60, 0, 84, 61, 64, 39, 82, 89, 59]",58.874198717948715,1.2585298678813837,12568.799333810806
1589,3,"[28, 27, 3, 20, 38, 93, 65, 81, 74, 87]",52.92467948717949,1.4764012144162104,12576.798363685608
1590,4,"[67, 88, 2, 94, 53, 75, 76, 43, 25, 7]",59.114583333333336,1.218906922218127,12585.009629487991
1591,0,"[34, 77, 1, 58, 83, 69, 29, 33, 6, 68]",58.47355769230769,1.2546738508420112,12593.028172969818
1592,1,"[40, 79, 4, 37, 56, 99, 5, 31, 13, 26]",54.08653846153846,1.4776039933546996,12601.035902500153
1593,2,"[36, 85, 0, 95, 24, 23, 19, 97, 39, 41]",57.84254807692308,1.360685489116571,12608.588690519333
1594,3,"[8, 96, 3, 87, 81, 91, 47, 54, 30, 48]",43.28926282051282,2.010944040922018,12616.27473282814
1595,0,"[1, 34, 6, 11, 72, 32, 10, 29, 50, 42]",54.23677884615385,1.3927691884529896,12624.397035837173
1596,1,"[15, 57, 4, 31, 13, 14, 49, 44, 79, 21]",57.24158653846154,1.3254954814910889,12632.40749168396
1597,2,"[85, 16, 0, 60, 19, 23, 59, 22, 39, 95]",56.03966346153846,1.3734519069011395,12640.393203735352
1598,3,"[87, 8, 3, 28, 93, 47, 74, 54, 81, 9]",49.6494391025641,1.8088250007384863,12647.934958457947
1599,0,"[52, 11, 1, 77, 69, 34, 10, 42, 68, 98]",54.17668269230769,1.4139482699907744,12655.624116420746
1600,1,"[90, 26, 4, 66, 21, 49, 5, 56, 31, 99]",52.15344551282051,1.5676416983971229,12663.669548988342
1601,2,"[22, 82, 0, 95, 18, 16, 46, 64, 78, 60]",55.078125,1.3881307076185176,12671.518252372742
1602,3,"[28, 45, 3, 65, 81, 8, 74, 27, 9, 54]",55.29847756410256,1.342890549928714,12679.599082231522
1603,0,"[77, 34, 1, 83, 10, 58, 33, 32, 29, 6]",52.28365384615385,1.5350572237601647,12687.218076705933
1604,1,"[44, 90, 4, 71, 14, 99, 79, 66, 26, 40]",52.67427884615385,1.6270376596695337,12695.500157356262
1605,2,"[63, 82, 0, 18, 46, 59, 64, 39, 84, 41]",56.71073717948718,1.3315608562567296,12703.529846906662
1606,3,"[81, 47, 3, 8, 65, 91, 87, 27, 28, 54]",58.80408653846154,1.2153539627026289,12710.646985769272
1607,0,"[69, 29, 1, 34, 11, 32, 6, 55, 68, 42]",53.68589743589744,1.4205665099315155,12718.436242103577
1608,4,"[53, 92, 2, 75, 35, 12, 86, 62, 94, 88]",53.68589743589744,1.4205665099315155,12726.209388494492
1609,1,"[40, 56, 4, 26, 99, 14, 57, 71, 90, 31]",48.91826923076923,1.78051391014686,12734.066229343414
1610,2,"[64, 60, 0, 95, 89, 85, 18, 78, 61, 19]",57.8525641025641,1.2843641638755798,12742.011970996857
1611,0,"[11, 29, 1, 52, 50, 98, 68, 34, 83, 42]",53.58573717948718,1.4359912031736128,12749.922885417938
1612,3,"[17, 74, 3, 47, 27, 28, 20, 8, 87, 81]",58.283253205128204,1.253581308401548,12757.341207504272
1613,1,"[56, 57, 4, 15, 5, 99, 71, 44, 26, 79]",53.28525641025641,1.5652809158349648,12765.24997830391
1614,2,"[23, 36, 0, 84, 78, 24, 46, 39, 63, 97]",53.91626602564103,1.53321050069271,12773.289491415024
1615,0,"[32, 52, 1, 11, 55, 72, 83, 50, 68, 69]",56.04967948717949,1.3985800177623064,12780.740711450577
1616,3,"[81, 3, 8, 38, 54, 87, 28, 9, 27, 65]",55.80929487179487,1.363658885161082,12788.771499156952
1617,1,"[49, 31, 4, 14, 15, 37, 26, 99, 71, 56]",49.479166666666664,1.7093769892668114,12796.685798883438
1618,2,"[89, 64, 0, 85, 95, 61, 24, 23, 84, 16]",54.016426282051285,1.460969552015647,12804.689728975296
1619,0,"[10, 1, 6, 50, 72, 11, 34, 68, 58, 77]",56.540464743589745,1.4296591113775203,12812.513140916824
1620,3,"[87, 3, 8, 81, 93, 27, 47, 28, 9, 17]",50.260416666666664,1.6751737151390467,12820.707467794418
1621,1,"[14, 21, 4, 49, 15, 99, 31, 79, 66, 37]",55.05809294871795,1.4941344903065608,12828.820989847183
1622,2,"[85, 39, 0, 19, 18, 59, 23, 78, 63, 97]",57.0713141025641,1.3548297637548201,12836.455636501312
1623,0,"[10, 33, 1, 50, 32, 55, 68, 34, 98, 69]",54.28685897435897,1.4413887170644908,12844.339404582977
1624,3,"[27, 8, 3, 20, 17, 81, 9, 48, 28, 87]",50.45072115384615,1.5528475458805377,12851.721475601196
1625,1,"[21, 90, 4, 44, 5, 57, 56, 99, 37, 13]",49.709535256410255,1.7467061938383641,12859.610156297684
1626,2,"[59, 22, 0, 95, 41, 39, 61, 78, 97, 82]",53.95633012820513,1.5073676980458772,12867.38800239563
1627,0,"[55, 98, 1, 34, 52, 33, 6, 50, 69, 83]",56.71073717948718,1.3336171538401873,12875.271089315414
1628,3,"[91, 3, 8, 54, 27, 65, 93, 48, 47, 45]",55.88942307692308,1.3259642322858174,12882.888372182846
1629,1,"[49, 14, 4, 31, 66, 71, 90, 44, 99, 5]",52.87459935897436,1.516835250915625,12890.551440000534
1630,2,"[97, 63, 0, 22, 19, 36, 24, 59, 18, 78]",54.91786858974359,1.4857350862943208,12898.322913646698
1631,0,"[33, 98, 1, 52, 6, 72, 77, 83, 29, 10]",51.31209935897436,1.515369482529469,12906.131221532822
1632,3,"[45, 81, 3, 38, 87, 93, 96, 74, 54, 9]",50.90144230769231,1.597642449232248,12913.328756332397
1633,1,"[56, 71, 4, 13, 99, 90, 5, 57, 15, 66]",49.63942307692308,1.6528500272677495,12921.407840013504
1634,2,"[84, 85, 0, 19, 95, 24, 36, 16, 63, 64]",55.30849358974359,1.3857052387335362,12928.946927070618
1635,0,"[11, 83, 1, 50, 52, 10, 34, 69, 42, 32]",53.66586538461539,1.5148545595315785,12936.705879926682
1636,3,"[3, 54, 8, 17, 20, 28, 87, 45, 38, 47]",54.51722756410256,1.442796108050224,12944.440878391266
1637,4,"[70, 35, 2, 12, 75, 7, 53, 73, 94, 67]",54.51722756410256,1.442796108050224,12952.587970256805
1638,1,"[40, 56, 4, 37, 79, 57, 44, 71, 21, 49]",52.91466346153846,1.4906475498126104,12960.491113185883
1639,0,"[11, 52, 1, 77, 33, 68, 29, 83, 98, 10]",50.54086538461539,1.55194070094671,12968.572843790054
1640,2,"[95, 97, 0, 36, 89, 39, 59, 23, 85, 19]",55.47876602564103,1.3759963390154717,12976.115508079529
1641,3,"[54, 81, 3, 48, 20, 27, 87, 65, 91, 8]",57.64222756410256,1.2723667613970928,12984.050752878189
1642,1,"[71, 99, 4, 21, 49, 44, 37, 79, 13, 15]",54.34695512820513,1.4740539666933892,12991.64463710785
1643,0,"[58, 29, 1, 6, 83, 33, 55, 42, 34, 32]",53.10496794871795,1.5190492104261348,12999.305608510971
1644,2,"[84, 0, 16, 85, 23, 78, 97, 41, 63, 36]",48.85817307692308,1.7826576828956604,13006.934121370316
1645,3,"[93, 8, 3, 65, 81, 47, 28, 17, 45, 48]",53.53565705128205,1.4445161040012653,13015.005519151688
1646,1,"[66, 56, 4, 5, 79, 57, 44, 15, 49, 14]",54.607371794871796,1.4359817183934724,13023.168984889984
1647,0,"[42, 1, 6, 83, 58, 10, 98, 69, 33, 34]",56.97115384615385,1.3317138781914344,13030.648662805557
1648,2,"[89, 63, 0, 18, 95, 41, 24, 22, 23, 60]",54.34695512820513,1.4319404409481928,13038.591331720352
1649,3,"[45, 65, 3, 87, 81, 20, 91, 48, 17, 9]",51.98317307692308,1.5123802102529085,13046.723846912384
1650,1,"[71, 40, 4, 21, 15, 31, 26, 49, 14, 99]",54.69751602564103,1.5155709783236186,13054.352252483368
1651,0,"[83, 42, 1, 68, 98, 34, 72, 55, 11, 52]",55.62900641025641,1.3917810091605554,13062.167459011078
1652,2,"[41, 59, 0, 78, 63, 95, 46, 60, 64, 84]",59.23477564102564,1.2500681219956813,13069.872172117233
1653,3,"[9, 17, 3, 20, 48, 8, 96, 93, 81, 27]",52.6943108974359,1.484981310673249,13077.085874319077
1654,4,"[62, 94, 2, 80, 92, 70, 53, 75, 25, 35]",52.6943108974359,1.484981310673249,13085.126679182053
1655,0,"[34, 52, 1, 33, 29, 83, 58, 77, 55, 10]",52.37379807692308,1.4772441356610029,13092.952602148056
1656,1,"[57, 71, 4, 44, 99, 5, 40, 14, 15, 21]",52.56410256410256,1.5826697930311546,13101.017941713333
1657,2,"[36, 24, 0, 59, 84, 46, 82, 61, 64, 39]",57.93269230769231,1.3273759499574318,13108.22782754898
1658,3,"[93, 54, 3, 30, 17, 48, 9, 47, 74, 27]",53.11498397435897,1.4479937645105214,13116.087701559067
1659,0,"[6, 58, 1, 83, 10, 32, 34, 77, 55, 68]",54.196714743589745,1.444685161113739,13123.938040971756
1660,4,"[7, 86, 2, 88, 67, 53, 80, 25, 70, 62]",58.37339743589744,1.2458592057228088,13131.923688411713
1661,1,"[57, 99, 4, 26, 49, 40, 79, 56, 21, 15]",54.48717948717949,1.4853827938055382,13139.68400979042
1662,2,"[64, 89, 0, 22, 23, 24, 82, 60, 46, 18]",58.26322115384615,1.2503414811232152,13147.39696764946
1663,0,"[72, 6, 1, 98, 77, 29, 10, 58, 33, 42]",53.225160256410255,1.420234745893723,13155.166188240051
1664,3,"[74, 54, 3, 28, 47, 20, 91, 96, 81, 17]",51.54246794871795,1.558678041665982,13162.912661075592
1665,1,"[37, 26, 4, 21, 49, 79, 66, 14, 99, 13]",57.33173076923077,1.3393614337994502,13170.629181861877
1666,0,"[58, 6, 1, 32, 34, 50, 33, 52, 11, 10]",55.598958333333336,1.438319701414842,13178.583726644516
1667,2,"[59, 82, 0, 23, 97, 89, 19, 63, 16, 84]",54.767628205128204,1.4007339783203907,13186.21971988678
1668,3,"[9, 8, 3, 91, 45, 65, 28, 47, 20, 96]",52.58413461538461,1.4570847978958716,13193.681426763535
1669,4,"[7, 53, 2, 25, 88, 73, 75, 35, 67, 62]",55.58894230769231,1.3096176798527057,13201.666229248047
1670,0,"[83, 29, 1, 55, 32, 58, 10, 33, 98, 11]",55.67908653846154,1.3587587582759368,13209.724731683731
1671,1,"[31, 49, 4, 13, 15, 5, 21, 99, 57, 40]",58.03285256410256,1.2987714119446583,13217.949935674667
1672,2,"[82, 19, 0, 18, 64, 97, 85, 41, 39, 24]",57.88261217948718,1.314914767558758,13225.52716255188
1673,3,"[47, 93, 3, 20, 45, 8, 38, 91, 54, 27]",56.149839743589745,1.390267436320965,13233.431183815002
1674,0,"[10, 42, 1, 50, 69, 52, 77, 34, 98, 6]",58.58373397435897,1.2677685412076802,13241.186648607254
1675,1,"[66, 13, 4, 37, 14, 49, 90, 40, 5, 56]",52.834535256410255,1.5646624993055294,13249.388880491257
1676,2,"[84, 85, 0, 95, 78, 19, 63, 89, 60, 41]",56.47035256410256,1.383579935782995,13257.33046078682
1677,3,"[17, 91, 3, 74, 65, 9, 93, 54, 48, 30]",52.083333333333336,1.465984040345901,13265.015753507614
1678,0,"[55, 10, 1, 58, 29, 6, 77, 32, 52, 33]",55.25841346153846,1.3797702498925037,13272.936843633652
1679,1,"[44, 56, 4, 37, 99, 31, 40, 5, 66, 90]",52.423878205128204,1.5471052175913103,13280.857551813126
1680,2,"[61, 82, 0, 46, 85, 36, 64, 16, 95, 60]",54.787660256410255,1.3970359808359392,13288.905002832413
1681,3,"[45, 27, 3, 47, 9, 38, 8, 81, 48, 74]",57.03125,1.3045818698711884,13296.574208974838
1682,0,"[50, 32, 1, 72, 69, 11, 42, 10, 58, 34]",53.83613782051282,1.4891464756085322,13304.382731437683
1683,1,"[13, 56, 4, 40, 44, 90, 57, 99, 71, 21]",45.89342948717949,1.9518073537410834,13312.845290184021
1684,2,"[89, 95, 0, 16, 85, 39, 61, 84, 78, 82]",50.63100961538461,1.6235230626204076,13320.858102083206
1685,3,"[17, 93, 3, 48, 65, 27, 28, 91, 8, 30]",53.70592948717949,1.3950996414209023,13328.891646146774
1686,0,"[98, 77, 1, 32, 72, 6, 55, 52, 68, 42]",54.02644230769231,1.3917130965452928,13337.11917757988
1687,1,"[4, 71, 5, 14, 13, 66, 49, 56, 31, 37]",55.79927884615385,1.3741496113630443,13344.921692371368
1688,2,"[64, 78, 0, 23, 24, 41, 97, 95, 89, 82]",50.60096153846154,1.648838568956424,13353.323441267014
1689,3,"[17, 20, 3, 8, 81, 30, 93, 38, 48, 27]",53.34535256410256,1.403470983872047,13361.162020921707
1690,0,"[98, 55, 1, 77, 69, 33, 50, 11, 68, 6]",57.88261217948718,1.269155855362232,13369.323918819427
1691,1,"[71, 37, 4, 40, 14, 13, 21, 56, 90, 49]",44.97195512820513,1.96130220248149,13377.557529687881
1692,2,"[97, 78, 0, 19, 16, 46, 82, 22, 84, 18]",54.98798076923077,1.3861909080774357,13385.226811408997
1693,3,"[8, 93, 3, 96, 9, 91, 74, 65, 20, 30]",47.09535256410256,1.7777904409628649,13392.80002617836
1694,0,"[72, 33, 1, 52, 6, 58, 34, 29, 55, 50]",53.07491987179487,1.4508294600706835,13400.67204284668
1695,1,"[13, 4, 5, 99, 71, 49, 90, 57, 79, 44]",54.41706730769231,1.4694956984275427,13409.14024591446
1696,2,"[97, 63, 0, 46, 60, 18, 84, 36, 16, 64]",54.607371794871796,1.4016924362916212,13417.036836624146
1697,3,"[74, 3, 8, 28, 81, 30, 9, 27, 38, 91]",54.93790064102564,1.345560833429679,13425.104185819626
1698,0,"[72, 69, 1, 42, 50, 77, 68, 11, 98, 33]",57.26161858974359,1.274956886584942,13433.047422409058
1699,1,"[49, 56, 4, 90, 31, 71, 79, 5, 13, 57]",51.9130608974359,1.5736320324433155,13441.257443666458
1700,2,"[78, 59, 0, 46, 97, 22, 39, 24, 18, 41]",57.311698717948715,1.3502690623968074,13449.84927201271
1701,3,"[93, 9, 3, 28, 27, 30, 54, 81, 48, 20]",46.764823717948715,1.7140920819380345,13457.714827537537
1702,0,"[42, 10, 1, 55, 50, 77, 68, 83, 58, 32]",53.57572115384615,1.5099737032865868,13465.312557697296
1703,1,"[26, 5, 4, 44, 79, 90, 57, 15, 71, 21]",54.93790064102564,1.4634425441424053,13473.179722309113
1704,2,"[61, 22, 0, 85, 64, 78, 63, 84, 39, 82]",52.92467948717949,1.537247352111034,13481.122955560684
1705,3,"[48, 8, 3, 30, 17, 27, 9, 47, 45, 93]",52.33373397435897,1.4727163100853944,13488.894002437592
1706,0,"[50, 1, 6, 10, 83, 42, 29, 32, 77, 58]",51.252003205128204,1.6390131207612844,13496.815668582916
1707,1,"[40, 4, 5, 57, 56, 21, 14, 37, 26, 66]",54.016426282051285,1.5167260154699669,13505.13075375557
1708,2,"[89, 46, 0, 36, 84, 22, 24, 41, 63, 19]",58.59375,1.2659930540965154,13513.516154289246
1709,3,"[81, 74, 3, 93, 8, 17, 9, 65, 48, 38]",53.515625,1.4364010324844947,13521.462732076645
1710,0,"[10, 11, 1, 52, 55, 69, 29, 98, 33, 58]",52.844551282051285,1.4701350285456731,13529.281572341919
1711,1,"[57, 66, 4, 31, 26, 15, 13, 56, 44, 79]",54.06650641025641,1.5092047452926636,13537.635644674301
1712,2,"[41, 63, 0, 19, 22, 24, 36, 97, 60, 18]",55.34855769230769,1.4152287321212964,13545.509063243866
1713,3,"[65, 17, 3, 81, 8, 74, 9, 96, 87, 45]",51.55248397435897,1.5998828411102295,13553.364606380463
1714,0,"[42, 10, 1, 68, 50, 98, 58, 32, 55, 11]",58.91426282051282,1.2376437592200744,13561.72423696518
1715,1,"[26, 49, 4, 99, 14, 21, 31, 56, 37, 44]",52.59415064102564,1.5868134254064314,13569.837409734726
1716,2,"[18, 24, 0, 63, 60, 39, 16, 36, 22, 84]",50.18028846153846,1.6607908346714118,13577.983511209488
1717,3,"[45, 27, 3, 93, 28, 48, 74, 9, 91, 87]",44.15064102564103,2.0595180911895556,13586.125197172165
1718,0,"[42, 1, 6, 33, 52, 29, 50, 55, 69, 68]",55.61899038461539,1.3623025493744092,13594.269662857056
1719,1,"[79, 66, 4, 5, 99, 14, 21, 44, 15, 26]",54.196714743589745,1.5066882295486255,13602.141307592392
1720,2,"[18, 64, 0, 22, 78, 19, 97, 61, 39, 24]",53.75600961538461,1.5073995345678084,13610.324335575104
1721,3,"[74, 30, 3, 27, 45, 91, 54, 28, 20, 96]",43.98036858974359,1.9866793232086377,13618.826452732086
1722,0,"[77, 50, 1, 33, 29, 6, 52, 10, 58, 68]",55.65905448717949,1.3613774516643622,13627.118410348892
1723,1,"[26, 15, 4, 90, 21, 56, 14, 66, 44, 31]",49.889823717948715,1.6705987407610967,13635.889592885971
1724,2,"[78, 19, 0, 41, 84, 36, 22, 23, 95, 18]",54.397035256410255,1.4848620570622957,13644.464084863663
1725,3,"[30, 45, 3, 27, 20, 17, 65, 8, 96, 91]",49.24879807692308,1.686852297721765,13652.618869304657
1726,0,"[33, 77, 1, 72, 42, 6, 29, 98, 50, 32]",55.759214743589745,1.3415921085920088,13660.948431968689
1727,1,"[66, 14, 4, 40, 49, 44, 37, 31, 57, 90]",57.59214743589744,1.3092943384097173,13668.85410118103
1728,2,"[46, 78, 0, 89, 24, 59, 63, 85, 18, 41]",56.71073717948718,1.33382324836193,13677.170232534409
1729,3,"[65, 38, 3, 93, 87, 17, 28, 30, 8, 27]",55.22836538461539,1.3766192809129372,13684.839178323746
1730,0,"[69, 98, 1, 58, 11, 55, 72, 10, 50, 42]",59.01442307692308,1.2482797511112995,13693.273803949356
1731,1,"[66, 56, 4, 15, 49, 79, 26, 99, 71, 13]",52.3036858974359,1.6151712490962102,13701.631900310516
1732,2,"[24, 41, 0, 84, 19, 16, 78, 46, 59, 61]",55.208333333333336,1.4108397303483424,13709.652109861374
1733,3,"[8, 17, 3, 81, 38, 28, 48, 93, 74, 87]",50.72115384615385,1.5753003190725277,13717.683110952377
1734,0,"[77, 34, 1, 29, 50, 98, 72, 32, 33, 42]",56.83092948717949,1.319641302793454,13725.67736029625
1735,1,"[5, 57, 4, 71, 56, 21, 79, 31, 44, 66]",55.12820512820513,1.422534132615114,13733.941356182098
1736,2,"[78, 63, 0, 82, 85, 84, 64, 95, 46, 60]",58.60376602564103,1.2793720945333824,13742.235809326172
1737,3,"[47, 9, 3, 30, 93, 8, 20, 74, 96, 54]",48.89823717948718,1.6595846781363854,13750.271727323532
1738,0,"[11, 34, 1, 77, 69, 72, 50, 83, 42, 6]",54.43709935897436,1.3915634629053948,13758.618943929672
1739,1,"[31, 5, 4, 99, 66, 71, 21, 26, 57, 49]",55.23838141025641,1.423148777240362,13767.111415147781
1740,2,"[95, 78, 0, 59, 97, 63, 23, 19, 84, 64]",57.522035256410255,1.3712374476286082,13775.48620390892
1741,3,"[27, 54, 3, 96, 91, 17, 93, 81, 48, 20]",52.51402243589744,1.4984221687683692,13783.488271951675
1742,0,"[72, 50, 1, 69, 42, 11, 55, 34, 52, 32]",53.92628205128205,1.4365581442148259,13791.94793844223
1743,1,"[4, 37, 5, 71, 21, 26, 13, 44, 31, 15]",52.443910256410255,1.5339793731004765,13799.928326368332
1744,2,"[64, 78, 0, 22, 85, 60, 16, 95, 97, 46]",55.158253205128204,1.4138028835638976,13808.057868480682
1745,3,"[48, 54, 3, 87, 81, 45, 9, 91, 17, 74]",49.27884615384615,1.6452154838121855,13815.846279382706
1746,0,"[52, 11, 1, 69, 83, 33, 32, 68, 34, 72]",53.645833333333336,1.4147316767619207,13824.25113248825
1747,1,"[21, 15, 4, 37, 79, 26, 14, 31, 71, 40]",53.5556891025641,1.508960988277044,13831.9167470932
1748,2,"[61, 24, 0, 41, 19, 84, 85, 89, 82, 16]",53.28525641025641,1.4653640175477052,13840.396001577377
1749,3,"[65, 9, 3, 28, 20, 93, 48, 96, 87, 47]",51.50240384615385,1.5158726572990417,13847.943615674973
1750,0,"[72, 33, 1, 68, 77, 69, 42, 6, 83, 34]",53.515625,1.4240296666438763,13856.00056028366
1751,1,"[90, 44, 4, 13, 71, 79, 40, 99, 66, 15]",54.09655448717949,1.5212409236492255,13863.750919818878
1752,2,"[82, 23, 0, 78, 59, 89, 24, 84, 60, 95]",54.82772435897436,1.4413671294848125,13871.856446266174
1753,3,"[17, 87, 3, 38, 74, 28, 65, 30, 47, 81]",53.85616987179487,1.466356723736494,13879.993873119354
1754,0,"[11, 42, 1, 32, 58, 10, 33, 55, 72, 98]",54.52724358974359,1.3870327060039227,13888.684119701385
1755,1,"[4, 44, 5, 99, 14, 31, 66, 56, 90, 57]",52.634214743589745,1.5539347132047017,13896.547931909561
1756,2,"[46, 39, 0, 89, 85, 36, 95, 84, 23, 24]",57.161458333333336,1.3427394506258843,13904.684715270996
1757,3,"[81, 74, 3, 87, 28, 9, 20, 48, 8, 27]",50.61097756410256,1.6060035228729248,13912.242550134659
1758,0,"[58, 6, 1, 32, 10, 11, 98, 34, 29, 55]",56.530448717948715,1.3386927338746877,13920.155717372894
1759,1,"[44, 79, 4, 90, 40, 5, 57, 13, 56, 14]",54.59735576923077,1.506781593347207,13928.626502275467
1760,2,"[60, 89, 0, 84, 39, 46, 18, 61, 85, 78]",56.720753205128204,1.3376988692161365,13936.28580236435
1761,3,"[3, 74, 8, 91, 48, 93, 20, 9, 54, 27]",47.77644230769231,1.72995702119974,13944.485723257065
1762,0,"[58, 32, 1, 11, 77, 10, 83, 6, 98, 72]",56.12980769230769,1.3620872146044023,13952.609386920929
1763,1,"[21, 40, 4, 14, 31, 37, 13, 15, 57, 56]",50.97155448717949,1.6386428674062092,13960.973912000656
1764,2,"[19, 39, 0, 22, 23, 16, 46, 59, 18, 24]",55.939503205128204,1.3751209653340852,13969.157620668411
1765,3,"[45, 74, 3, 91, 87, 48, 38, 27, 28, 8]",57.111378205128204,1.3136866490046184,13976.86136007309
1766,0,"[10, 6, 1, 11, 69, 52, 77, 32, 72, 33]",54.80769230769231,1.3882707632504976,13985.120759248734
1767,1,"[66, 79, 4, 99, 57, 15, 14, 56, 71, 44]",49.499198717948715,1.6995896391379528,13993.434120893478
1768,2,"[84, 59, 0, 85, 18, 89, 61, 23, 60, 64]",59.094551282051285,1.2453927137912848,14001.172975540161
1769,3,"[28, 48, 3, 93, 87, 8, 45, 17, 20, 65]",52.50400641025641,1.4806534479825924,14008.600515842438
1770,0,"[34, 42, 1, 77, 72, 58, 50, 98, 68, 11]",57.141426282051285,1.2849373236680641,14016.172387838364
1771,1,"[21, 4, 5, 15, 66, 49, 99, 31, 13, 90]",56.21995192307692,1.3776395275042608,14024.021495103836
1772,2,"[23, 85, 0, 63, 64, 89, 24, 39, 41, 60]",56.96113782051282,1.3311730180031214,14031.98315668106
1773,3,"[74, 91, 3, 20, 65, 48, 47, 87, 28, 54]",55.779246794871796,1.3751278122266133,14040.145484924316
1774,0,"[6, 29, 1, 98, 72, 69, 58, 50, 10, 68]",60.99759615384615,1.1923852883852446,14048.480130672455
1775,1,"[5, 37, 4, 66, 44, 21, 56, 79, 40, 15]",55.859375,1.4101046675290816,14056.454025268555
1776,2,"[59, 22, 0, 78, 46, 85, 64, 19, 36, 60]",59.73557692307692,1.2310623152133746,14064.483406305313
1777,3,"[91, 17, 3, 38, 30, 96, 45, 48, 20, 47]",47.74639423076923,1.769815295170515,14072.409605264664
1778,0,"[33, 77, 1, 55, 69, 83, 52, 42, 29, 98]",54.577323717948715,1.3828879121022346,14080.418304920197
1779,1,"[21, 14, 4, 71, 49, 90, 44, 13, 31, 56]",49.919871794871796,1.7019941806793213,14088.864926576614
1780,2,"[46, 19, 0, 82, 64, 61, 95, 41, 84, 36]",57.43189102564103,1.315107253881601,14097.059876441956
1781,3,"[74, 28, 3, 91, 54, 8, 30, 38, 81, 96]",47.07532051282051,1.768381071396363,14104.962496042252
1782,0,"[52, 10, 1, 6, 68, 72, 33, 29, 34, 55]",56.81089743589744,1.322995467063708,14112.447103500366
1783,1,"[99, 90, 4, 79, 37, 21, 49, 26, 57, 15]",57.66225961538461,1.3301801161888318,14120.224627017975
1784,2,"[89, 64, 0, 36, 19, 78, 85, 18, 63, 84]",53.89623397435897,1.4653995434443157,14128.57996225357
1785,3,"[81, 30, 3, 9, 17, 93, 74, 48, 47, 27]",51.42227564102564,1.5740769520784035,14136.56831240654
1786,0,"[69, 77, 1, 29, 33, 72, 42, 58, 55, 98]",56.32011217948718,1.3143094594662006,14144.853563070297
1787,1,"[99, 49, 4, 90, 66, 15, 26, 13, 57, 71]",57.552083333333336,1.348239507430639,14153.199447870255
1788,2,"[0, 64, 16, 39, 82, 19, 22, 46, 63, 59]",55.84935897435897,1.3628829259138842,14160.466330051422
1789,3,"[8, 38, 3, 91, 30, 28, 81, 20, 54, 96]",46.764823717948715,1.7967282976859655,14168.388137578964
1790,0,"[98, 29, 1, 58, 77, 33, 68, 6, 42, 32]",55.76923076923077,1.341997464497884,14175.833081483841
1791,1,"[4, 15, 5, 57, 13, 99, 31, 37, 90, 71]",57.922676282051285,1.323794757708525,14184.09342265129
1792,2,"[19, 78, 0, 61, 23, 97, 64, 36, 18, 82]",54.787660256410255,1.4578703106978002,14192.551051855087
1793,3,"[8, 38, 3, 28, 48, 54, 20, 17, 91, 27]",55.41866987179487,1.4527380604010363,14200.388070106506
