epoch,selected_clients,accuracy,loss,run_time
216,"[74, 94, 96, 42, 17, 5, 45, 69, 43, 82]",84.28,0.4265892748534679,356.1032853126526
217,"[22, 99, 87, 59, 89, 61, 80, 23, 17, 8]",82.17,0.4958163648843765,357.8183538913727
218,"[91, 99, 58, 4, 37, 25, 5, 40, 39, 65]",84.76,0.4229721146821976,359.7127413749695
219,"[50, 69, 60, 32, 4, 96, 82, 24, 36, 45]",84.76,0.42112344592809675,361.7704608440399
220,"[99, 6, 83, 42, 34, 15, 47, 55, 51, 95]",83.4,0.45227459102869033,363.4337384700775
221,"[56, 49, 43, 23, 63, 88, 47, 66, 34, 10]",84.67,0.4213992804288864,365.11016941070557
222,"[93, 54, 10, 55, 77, 23, 69, 37, 41, 13]",84.2,0.4230987310409546,366.80699610710144
223,"[10, 41, 84, 37, 39, 57, 77, 91, 54, 21]",82.17,0.4613281485438347,368.38463592529297
224,"[88, 56, 44, 57, 5, 93, 45, 78, 55, 35]",84.51,0.4192677438259125,370.2093617916107
225,"[81, 7, 9, 85, 51, 46, 65, 95, 86, 20]",85.0,0.4168521189689636,371.7713358402252
226,"[3, 18, 77, 86, 56, 4, 16, 8, 30, 99]",85.21,0.416762076318264,373.53992795944214
227,"[82, 46, 49, 72, 4, 77, 19, 86, 57, 47]",85.3,0.40991084158420565,375.44528436660767
228,"[47, 56, 97, 9, 73, 17, 67, 46, 50, 40]",84.95,0.41719220131635665,376.99888372421265
229,"[83, 35, 31, 14, 3, 94, 23, 63, 66, 49]",84.94,0.4157774516940117,378.80578780174255
230,"[71, 15, 33, 99, 90, 57, 27, 78, 36, 88]",84.05,0.43746073573827743,380.36585450172424
231,"[62, 25, 15, 17, 9, 57, 22, 91, 56, 11]",85.4,0.4064867860078812,382.31027841567993
232,"[87, 40, 85, 44, 90, 8, 70, 69, 37, 38]",83.26,0.44004988223314284,383.9554524421692
233,"[20, 91, 90, 89, 81, 22, 46, 65, 28, 15]",85.24,0.4078902779519558,385.5463297367096
234,"[25, 17, 30, 63, 3, 46, 70, 73, 47, 59]",84.34,0.42267056718468665,387.21742367744446
235,"[70, 16, 78, 11, 8, 39, 50, 91, 92, 61]",85.86,0.396124467253685,388.6121275424957
236,"[67, 52, 98, 73, 9, 16, 40, 82, 57, 59]",85.72,0.400595605969429,390.28378343582153
237,"[87, 66, 44, 16, 99, 70, 81, 75, 23, 98]",84.52,0.43449135586619375,391.80041670799255
238,"[16, 55, 64, 7, 15, 66, 19, 38, 21, 20]",84.95,0.41323426976799965,393.3922939300537
239,"[41, 90, 28, 44, 66, 36, 10, 32, 25, 81]",85.38,0.4070096319913864,394.8418183326721
240,"[70, 35, 16, 80, 38, 78, 68, 11, 64, 82]",85.19,0.4091815833747387,396.34337997436523
241,"[21, 75, 74, 19, 84, 79, 92, 77, 43, 72]",84.75,0.4155434788763523,398.3949341773987
242,"[5, 3, 10, 82, 98, 73, 33, 83, 26, 53]",84.93,0.4094650886952877,400.1457464694977
243,"[79, 81, 3, 63, 80, 69, 37, 82, 38, 61]",85.59,0.3972772134840488,401.782674074173
244,"[31, 87, 51, 38, 58, 9, 88, 7, 20, 56]",85.37,0.4037597279250622,403.34388542175293
245,"[53, 61, 59, 26, 43, 77, 18, 40, 91, 93]",85.6,0.3987361903488636,404.7767553329468
246,"[44, 51, 16, 97, 47, 65, 71, 13, 40, 30]",85.02,0.4128578707575798,406.328236579895
247,"[59, 15, 34, 57, 31, 18, 12, 6, 37, 49]",85.21,0.40215800791978834,407.938401222229
248,"[78, 53, 31, 20, 41, 73, 92, 40, 24, 97]",85.78,0.3952739122509956,409.67451882362366
249,"[20, 63, 65, 59, 39, 2, 11, 50, 64, 58]",82.01,0.466247169226408,411.69785022735596
250,"[30, 27, 74, 45, 6, 36, 63, 76, 83, 86]",83.56,0.44694375187158586,413.38912749290466
251,"[60, 36, 68, 1, 13, 55, 17, 33, 93, 46]",85.73,0.39448700845241547,414.767005443573
252,"[97, 51, 46, 5, 6, 72, 71, 24, 70, 36]",83.2,0.4437513217329979,416.3579761981964
253,"[9, 49, 64, 57, 97, 70, 35, 79, 87, 78]",85.01,0.40926764473319055,417.86198472976685
