epoch,selected_clients,accuracy,loss,run_time
116,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",70.46,0.9165517067909241,4149.476296663284
117,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",69.94,0.9400436162948609,4182.755278110504
118,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.68,0.9237456375360489,4223.620754480362
119,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.23,0.9885019564628601,4262.760381937027
120,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.13,0.9414457380771637,4303.623216867447
121,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",70.7,0.9110382628440857,4335.273643493652
122,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.0,0.9831271088123321,4375.370698928833
123,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.49,0.9368084460496903,4417.134686231613
124,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",70.75,0.9030671495199204,4457.12802028656
125,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.72,0.9244223096966744,4497.47843003273
126,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.62,0.9890286779403686,4536.976757764816
127,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.1,1.0316985380649566,4574.514108419418
128,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.33,0.9605289846658707,4616.041278839111
129,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.36,1.0100852978229522,4654.809859275818
130,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.42,1.054865044951439,4693.355265378952
131,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",70.71,0.9472605085372925,4726.837949752808
132,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",71.22,0.8935914319753647,4765.548939704895
133,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",71.11,0.892207361459732,4803.640791416168
134,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",70.46,0.9950713646411896,4843.511081457138
